Date,Date,Region,Confirmed_Cases,Active_Cases,Cured/Discharged,Death,Forecasted,Forecasted_high,Forecasted_low,Confiremd_Cases_Daywise,Forecasted_Cases_Daywise,Forecasted_Cases_high_Daywise,Forecasted_Cases_low_Daywise
27-03-2020,27-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
28-03-2020,28-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
29-03-2020,29-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
30-03-2020,30-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
31-03-2020,31-03-2020,State assignment pending,38,38,0.0,0.0,,,,38,,,
03-04-2020,03-04-2020,State assignment pending,18,18,,,,,,-20,,,
01-05-2020,01-05-2020,State assignment pending,291,291,0.0,0.0,,,,273,,,
02-05-2020,02-05-2020,State assignment pending,179,179,0.0,0.0,,,,-112,,,
03-05-2020,03-05-2020,State assignment pending,124,124,0.0,0.0,,,,-55,,,
16-05-2020,16-05-2020,State assignment pending,230,230,0.0,0.0,,,,106,,,
17-05-2020,17-05-2020,State assignment pending,290,290,0.0,0.0,,,,60,,,
18-05-2020,18-05-2020,State assignment pending,410,410,0.0,0.0,,,,120,,,
19-05-2020,19-05-2020,State assignment pending,814,814,0.0,0.0,,,,404,,,
20-05-2020,20-05-2020,State assignment pending,1096,1096,0.0,0.0,,,,282,,,
21-05-2020,21-05-2020,State assignment pending,1403,1403,0.0,0.0,,,,307,,,
22-05-2020,22-05-2020,State assignment pending,1620,1620,0.0,0.0,,,,217,,,
23-05-2020,23-05-2020,State assignment pending,1899,1899,0.0,0.0,,,,279,,,
24-05-2020,24-05-2020,State assignment pending,2338,2338,0.0,0.0,,,,439,,,
25-05-2020,25-05-2020,State assignment pending,2642,2642,0.0,0.0,,,,304,,,
26-05-2020,26-05-2020,State assignment pending,2970,2970,0.0,0.0,,,,328,,,
27-05-2020,27-05-2020,State assignment pending,4013,4013,0.0,0.0,,,,1043,,,
28-05-2020,28-05-2020,State assignment pending,4332,4332,0.0,0.0,,,,319,,,
29-05-2020,29-05-2020,State assignment pending,4673,4673,0.0,0.0,,,,341,,,
30-05-2020,30-05-2020,State assignment pending,5043,5043,0.0,0.0,,,,370,,,
31-05-2020,31-05-2020,State assignment pending,5491,5491,0.0,0.0,,,,448,,,
01-06-2020,01-06-2020,State assignment pending,5630,5630,0.0,0.0,,,,139,,,
02-06-2020,02-06-2020,State assignment pending,6414,6414,0.0,0.0,,,,784,,,
03-06-2020,03-06-2020,State assignment pending,7123,7123,0.0,0.0,,,,709,,,
04-06-2020,04-06-2020,State assignment pending,7483,7483,0.0,0.0,,,,360,,,
05-06-2020,05-06-2020,State assignment pending,7610,7610,0.0,0.0,,,,127,,,
06-06-2020,06-06-2020,State assignment pending,8192,8192,0.0,0.0,,,,582,,,
07-06-2020,07-06-2020,State assignment pending,8605,8605,0.0,0.0,,,,413,,,
08-06-2020,08-06-2020,State assignment pending,9189,9189,0.0,0.0,,,,584,,,
09-06-2020,09-06-2020,State assignment pending,8803,8803,0.0,0.0,,,,-386,,,
10-06-2020,10-06-2020,State assignment pending,9227,9227,0.0,0.0,,,,424,,,
11-06-2020,11-06-2020,State assignment pending,8931,8931,0.0,0.0,,,,-296,,,
12-06-2020,12-06-2020,State assignment pending,8315,8315,0.0,0.0,,,,-616,,,
13-06-2020,13-06-2020,State assignment pending,7984,7984,0.0,0.0,,,,-331,,,
14-06-2020,14-06-2020,State assignment pending,7436,7436,0.0,0.0,,,,-548,,,
15-06-2020,15-06-2020,State assignment pending,6972,6972,0.0,0.0,,,,-464,,,
16-06-2020,16-06-2020,State assignment pending,7684,7684,0.0,0.0,,,,712,,,
17-06-2020,17-06-2020,State assignment pending,8273,8273,0.0,0.0,,,,589,,,
18-06-2020,18-06-2020,State assignment pending,8703,8703,0.0,0.0,,,,430,,,
19-06-2020,19-06-2020,State assignment pending,8927,8927,0.0,0.0,,,,224,,,
20-06-2020,20-06-2020,State assignment pending,9265,9265,0.0,0.0,,,,338,,,
21-06-2020,21-06-2020,State assignment pending,9127,9127,0.0,0.0,,,,-138,,,
22-06-2020,22-06-2020,State assignment pending,7832,7832,0.0,0.0,,,,-1295,,,
23-06-2020,23-06-2020,State assignment pending,8015,8015,0.0,0.0,,,,183,,,
24-06-2020,24-06-2020,State assignment pending,8141,8141,0.0,0.0,,,,126,,,
25-06-2020,25-06-2020,State assignment pending,8493,8493,0.0,0.0,,,,352,,,
26-06-2020,26-06-2020,State assignment pending,8123,8123,0.0,0.0,,,,-370,,,
27-06-2020,27-06-2020,State assignment pending,8023,8023,0.0,0.0,,,,-100,,,
28-06-2020,28-06-2020,State assignment pending,7839,7839,0.0,0.0,,,,-184,,,
29-06-2020,29-06-2020,State assignment pending,7285,7285,0.0,0.0,,,,-554,,,
30-06-2020,30-06-2020,State assignment pending,7004,7004,0.0,0.0,,,,-281,,,
01-07-2020,01-07-2020,State assignment pending,6915,6915,0.0,0.0,,,,-89,,,
02-07-2020,02-07-2020,State assignment pending,6832,6832,0.0,0.0,,,,-83,,,
03-07-2020,03-07-2020,State assignment pending,6031,6031,0.0,0.0,,,,-801,,,
04-07-2020,04-07-2020,State assignment pending,4999,4999,0.0,0.0,,,,-1032,,,
05-07-2020,05-07-2020,State assignment pending,4629,4629,0.0,0.0,,,,-370,,,
06-07-2020,06-07-2020,State assignment pending,4913,4913,0.0,0.0,,,,284,,,
07-07-2020,07-07-2020,State assignment pending,5034,5034,0.0,0.0,,,,121,,,
08-07-2020,08-07-2020,State assignment pending,5018,5018,0.0,0.0,,,,-16,,,
09-07-2020,09-07-2020,State assignment pending,4385,4385,0.0,0.0,,,,-633,,,
10-07-2020,10-07-2020,State assignment pending,4161,4161,0.0,0.0,,,,-224,,,
11-07-2020,11-07-2020,State assignment pending,3416,3416,0.0,0.0,,,,-745,,,
12-07-2020,12-07-2020,State assignment pending,3024,3024,0.0,0.0,,,,-392,,,
13-07-2020,13-07-2020,State assignment pending,2358,2358,0.0,0.0,,,,-666,,,
14-07-2020,14-07-2020,State assignment pending,2179,2179,0.0,0.0,,,,-179,,,
15-07-2020,15-07-2020,State assignment pending,1524,1524,0.0,0.0,,,,-655,,,
16-07-2020,16-07-2020,State assignment pending,1285,1285,0.0,0.0,,,,-239,,,
17-07-2020,17-07-2020,State assignment pending,531,531,0.0,0.0,,,,-754,,,
18-07-2020,18-07-2020,State assignment pending,163,163,0.0,0.0,,,,-368,,,
30-07-2020,30-07-2020,State assignment pending,,,,,-13.0,662.659542455952,-688.2981051483376,,,,
31-07-2020,31-07-2020,State assignment pending,,,,,-511.0,638.7874642589286,-1660.242924303443,,-498.0,-23.87207819702337,-971.9448191551054
01-08-2020,01-08-2020,State assignment pending,,,,,-1002.0,577.53463208427,-2581.9478322122914,,-491.0,-61.25283217465858,-921.7049079088483
02-08-2020,02-08-2020,State assignment pending,,,,,-1497.0,494.8434223001766,-3488.3333570924815,,-495.0,-82.69120978409342,-906.3855248801901
03-08-2020,03-08-2020,State assignment pending,,,,,-1997.0,401.6338164697786,-4394.880762264962,,-500.0,-93.209605830398,-906.5474051724805
04-08-2020,04-08-2020,State assignment pending,,,,,-2502.0,304.3071176805838,-5309.087626758086,,-505.0,-97.32669878919478,-914.2068644931242
05-08-2020,05-08-2020,State assignment pending,,,,,-3014.0,206.5106095185347,-6234.864717319394,,-512.0,-97.79650816204912,-925.7770905613079
06-08-2020,06-08-2020,State assignment pending,,,,,-3532.0,110.34209191995433,-7174.373160438183,,-518.0,-96.16851759858037,-939.5084431187888
07-08-2020,07-08-2020,State assignment pending,,,,,-4056.0,17.02545792853516,-8128.852069304616,,-524.0,-93.31663399141917,-954.4789088664329
08-08-2020,08-08-2020,State assignment pending,,,,,-4586.0,-72.72301248728309,-9099.02138195547,,-530.0,-89.74847041581825,-970.1693126508544
09-08-2020,09-08-2020,State assignment pending,,,,,-5122.0,-158.49262485910458,-10085.292672053314,,-536.0,-85.7696123718215,-986.271290097844
10-08-2020,10-08-2020,State assignment pending,,,,,-5664.0,-240.06286236724281,-11087.886667726725,,-542.0,-81.57023750813823,-1002.593995673411
11-08-2020,11-08-2020,State assignment pending,,,,,-6212.0,-317.3348290046497,-12106.902315769541,,-548.0,-77.27196663740688,-1019.0156480428159
12-08-2020,12-08-2020,State assignment pending,,,,,-6766.0,-390.2889948949023,-13142.35915826448,,-554.0,-72.95416589025263,-1035.4568424949393
13-08-2020,13-08-2020,State assignment pending,,,,,-7327.0,-458.95830031927017,-14194.224257863978,,-561.0,-68.66930542436785,-1051.8650995994976
14-08-2020,14-08-2020,State assignment pending,,,,,-7893.0,-523.4105658770022,-15262.429794673884,,-566.0,-64.45226555773206,-1068.2055368099063
15-08-2020,15-08-2020,State assignment pending,,,,,-8465.0,-583.7367297139481,-16346.884830717814,,-572.0,-60.32616383694585,-1084.4550360439298
16-08-2020,16-08-2020,State assignment pending,,,,,-9044.0,-640.0428386867025,-17447.483319179904,,-579.0,-56.30610897275437,-1100.5984884620902
17-08-2020,17-08-2020,State assignment pending,,,,,-9628.0,-692.4445175730689,-18564.10963529214,,-584.0,-52.401678886366426,-1116.626316112237
18-08-2020,18-08-2020,State assignment pending,,,,,-10219.0,-741.0631084822653,-19696.64243694766,,-591.0,-48.61859090919643,-1132.5328016555177
19-08-2020,19-08-2020,State assignment pending,,,,,-10815.0,-786.0229561243705,-20844.957379436943,,-596.0,-44.95984764210516,-1148.3149424892836
20-08-2020,20-08-2020,State assignment pending,,,,,-11418.0,-827.449491164869,-22008.929032094642,,-603.0,-41.42653504049849,-1163.9716526576995
21-08-2020,21-08-2020,State assignment pending,,,,,-12027.0,-865.4678765913031,-23188.43223193325,,-609.0,-38.01838542643418,-1179.5031998386075
22-08-2020,22-08-2020,State assignment pending,,,,,-12642.0,-900.2020555374238,-24383.343035819023,,-615.0,-34.734178946120664,-1194.910803885774
23-08-2020,23-08-2020,State assignment pending,,,,,-13263.0,-931.7740879031026,-25593.539383852098,,-621.0,-31.57203236567875,-1210.1963480330742
24-08-2020,24-08-2020,State assignment pending,,,,,-13890.0,-960.3036961882372,-26818.901553532567,,-627.0,-28.5296082851346,-1225.3621696804694
25-08-2020,25-08-2020,State assignment pending,,,,,-14523.0,-985.9079636866973,-28059.312461566566,,-633.0,-25.604267498460104,-1240.4109080339986
26-08-2020,26-08-2020,State assignment pending,,,,,-15162.0,-1008.7011440182469,-29314.657854334328,,-639.0,-22.793180331549593,-1255.345392767762
27-08-2020,27-08-2020,State assignment pending,,,,,-15807.0,-1028.7945521424972,-30584.826416876247,,-645.0,-20.093408124250345,-1270.1685625419195
12-03-2020,12-03-2020,Tamil Nadu,1,1,0.0,0.0,,,,,,,
13-03-2020,13-03-2020,Tamil Nadu,1,1,0.0,0.0,,,,0,,,
14-03-2020,14-03-2020,Tamil Nadu,1,1,0.0,0.0,,,,0,,,
15-03-2020,15-03-2020,Tamil Nadu,1,1,0.0,0.0,,,,0,,,
16-03-2020,16-03-2020,Tamil Nadu,1,1,0.0,0.0,,,,0,,,
17-03-2020,17-03-2020,Tamil Nadu,1,1,0.0,0.0,,,,0,,,
18-03-2020,18-03-2020,Tamil Nadu,1,1,0.0,0.0,,,,0,,,
19-03-2020,19-03-2020,Tamil Nadu,2,1,1.0,0.0,,,,1,,,
20-03-2020,20-03-2020,Tamil Nadu,3,2,1.0,0.0,,,,1,,,
21-03-2020,21-03-2020,Tamil Nadu,3,2,1.0,0.0,,,,0,,,
22-03-2020,22-03-2020,Tamil Nadu,7,6,1.0,0.0,,,,4,,,
23-03-2020,23-03-2020,Tamil Nadu,9,8,1.0,0.0,,,,2,,,
24-03-2020,24-03-2020,Tamil Nadu,12,11,1.0,0.0,,,,3,,,
25-03-2020,25-03-2020,Tamil Nadu,15,14,1.0,0.0,,,,3,,,
26-03-2020,26-03-2020,Tamil Nadu,26,24,1.0,1.0,,,,11,,,
27-03-2020,27-03-2020,Tamil Nadu,29,27,1.0,1.0,,,,3,,,
28-03-2020,28-03-2020,Tamil Nadu,40,37,2.0,1.0,,,,11,,,
29-03-2020,29-03-2020,Tamil Nadu,42,39,2.0,1.0,,,,2,,,
30-03-2020,30-03-2020,Tamil Nadu,50,45,4.0,1.0,,,,8,,,
31-03-2020,31-03-2020,Tamil Nadu,74,69,4.0,1.0,,,,24,,,
01-04-2020,01-04-2020,Tamil Nadu,124,119,4.0,1.0,,,,50,,,
02-04-2020,02-04-2020,Tamil Nadu,234,227,6.0,1.0,,,,110,,,
03-04-2020,03-04-2020,Tamil Nadu,309,302,6.0,1.0,,,,75,,,
04-04-2020,04-04-2020,Tamil Nadu,411,404,6.0,1.0,,,,102,,,
05-04-2020,05-04-2020,Tamil Nadu,485,476,6.0,3.0,,,,74,,,
06-04-2020,06-04-2020,Tamil Nadu,571,558,8.0,5.0,,,,86,,,
07-04-2020,07-04-2020,Tamil Nadu,621,608,8.0,5.0,,,,50,,,
08-04-2020,08-04-2020,Tamil Nadu,690,664,19.0,7.0,,,,69,,,
09-04-2020,09-04-2020,Tamil Nadu,738,709,21.0,8.0,,,,48,,,
10-04-2020,10-04-2020,Tamil Nadu,834,805,21.0,8.0,,,,96,,,
11-04-2020,11-04-2020,Tamil Nadu,911,859,44.0,8.0,,,,77,,,
12-04-2020,12-04-2020,Tamil Nadu,969,915,44.0,10.0,,,,58,,,
13-04-2020,13-04-2020,Tamil Nadu,1075,1014,50.0,11.0,,,,106,,,
14-04-2020,14-04-2020,Tamil Nadu,1173,1104,58.0,11.0,,,,98,,,
15-04-2020,15-04-2020,Tamil Nadu,1204,1111,81.0,12.0,,,,31,,,
16-04-2020,16-04-2020,Tamil Nadu,1242,1110,118.0,14.0,,,,38,,,
17-04-2020,17-04-2020,Tamil Nadu,1267,1072,180.0,15.0,,,,25,,,
18-04-2020,18-04-2020,Tamil Nadu,1323,1025,283.0,15.0,,,,56,,,
19-04-2020,19-04-2020,Tamil Nadu,1372,992,365.0,15.0,,,,49,,,
20-04-2020,20-04-2020,Tamil Nadu,1477,1051,411.0,15.0,,,,105,,,
21-04-2020,21-04-2020,Tamil Nadu,1520,1046,457.0,17.0,,,,43,,,
22-04-2020,22-04-2020,Tamil Nadu,1596,943,635.0,18.0,,,,76,,,
23-04-2020,23-04-2020,Tamil Nadu,1629,949,662.0,18.0,,,,33,,,
24-04-2020,24-04-2020,Tamil Nadu,1683,911,752.0,20.0,,,,54,,,
25-04-2020,25-04-2020,Tamil Nadu,1755,867,866.0,22.0,,,,72,,,
26-04-2020,26-04-2020,Tamil Nadu,1821,838,960.0,23.0,,,,66,,,
27-04-2020,27-04-2020,Tamil Nadu,1885,841,1020.0,24.0,,,,64,,,
28-04-2020,28-04-2020,Tamil Nadu,1937,812,1101.0,24.0,,,,52,,,
29-04-2020,29-04-2020,Tamil Nadu,2058,865,1168.0,25.0,,,,121,,,
30-04-2020,30-04-2020,Tamil Nadu,2162,925,1210.0,27.0,,,,104,,,
01-05-2020,01-05-2020,Tamil Nadu,2323,1038,1258.0,27.0,,,,161,,,
02-05-2020,02-05-2020,Tamil Nadu,2526,1186,1312.0,28.0,,,,203,,,
03-05-2020,03-05-2020,Tamil Nadu,2757,1387,1341.0,29.0,,,,231,,,
04-05-2020,04-05-2020,Tamil Nadu,3023,1614,1379.0,30.0,,,,266,,,
05-05-2020,05-05-2020,Tamil Nadu,3550,2110,1409.0,31.0,,,,527,,,
06-05-2020,06-05-2020,Tamil Nadu,4058,2540,1485.0,33.0,,,,508,,,
07-05-2020,07-05-2020,Tamil Nadu,4829,3278,1516.0,35.0,,,,771,,,
08-05-2020,08-05-2020,Tamil Nadu,5409,3825,1547.0,37.0,,,,580,,,
09-05-2020,09-05-2020,Tamil Nadu,6009,4364,1605.0,40.0,,,,600,,,
10-05-2020,10-05-2020,Tamil Nadu,6535,4667,1824.0,44.0,,,,526,,,
11-05-2020,11-05-2020,Tamil Nadu,7204,5198,1959.0,47.0,,,,669,,,
12-05-2020,12-05-2020,Tamil Nadu,8002,5898,2051.0,53.0,,,,798,,,
13-05-2020,13-05-2020,Tamil Nadu,8718,6523,2134.0,61.0,,,,716,,,
14-05-2020,14-05-2020,Tamil Nadu,9227,6987,2176.0,64.0,,,,509,,,
15-05-2020,15-05-2020,Tamil Nadu,9674,7368,2240.0,66.0,,,,447,,,
16-05-2020,16-05-2020,Tamil Nadu,10108,7438,2599.0,71.0,,,,434,,,
17-05-2020,17-05-2020,Tamil Nadu,10585,6973,3538.0,74.0,,,,477,,,
18-05-2020,18-05-2020,Tamil Nadu,11224,6974,4172.0,78.0,,,,639,,,
19-05-2020,19-05-2020,Tamil Nadu,11760,7273,4406.0,81.0,,,,536,,,
20-05-2020,20-05-2020,Tamil Nadu,12448,7469,4895.0,84.0,,,,688,,,
21-05-2020,21-05-2020,Tamil Nadu,13191,7222,5882.0,87.0,,,,743,,,
22-05-2020,22-05-2020,Tamil Nadu,13967,7591,6282.0,94.0,,,,776,,,
23-05-2020,23-05-2020,Tamil Nadu,14753,7527,7128.0,98.0,,,,786,,,
24-05-2020,24-05-2020,Tamil Nadu,15512,7918,7491.0,103.0,,,,759,,,
25-05-2020,25-05-2020,Tamil Nadu,16277,7842,8324.0,111.0,,,,765,,,
26-05-2020,26-05-2020,Tamil Nadu,17082,8233,8731.0,118.0,,,,805,,,
27-05-2020,27-05-2020,Tamil Nadu,17728,8259,9342.0,127.0,,,,646,,,
28-05-2020,28-05-2020,Tamil Nadu,18545,8503,9909.0,133.0,,,,817,,,
29-05-2020,29-05-2020,Tamil Nadu,19372,8679,10548.0,145.0,,,,827,,,
30-05-2020,30-05-2020,Tamil Nadu,20246,8779,11313.0,154.0,,,,874,,,
31-05-2020,31-05-2020,Tamil Nadu,21184,9024,12000.0,160.0,,,,938,,,
01-06-2020,01-06-2020,Tamil Nadu,22333,9403,12757.0,173.0,,,,1149,,,
02-06-2020,02-06-2020,Tamil Nadu,23495,10141,13170.0,184.0,,,,1162,,,
03-06-2020,03-06-2020,Tamil Nadu,24586,10683,13706.0,197.0,,,,1091,,,
04-06-2020,04-06-2020,Tamil Nadu,25872,11348,14316.0,208.0,,,,1286,,,
05-06-2020,05-06-2020,Tamil Nadu,27256,12134,14902.0,220.0,,,,1384,,,
06-06-2020,06-06-2020,Tamil Nadu,28694,12700,15762.0,232.0,,,,1438,,,
07-06-2020,07-06-2020,Tamil Nadu,30152,13506,16395.0,251.0,,,,1458,,,
08-06-2020,08-06-2020,Tamil Nadu,31667,14399,16999.0,269.0,,,,1515,,,
09-06-2020,09-06-2020,Tamil Nadu,33229,15416,17527.0,286.0,,,,1562,,,
10-06-2020,10-06-2020,Tamil Nadu,34914,16282,18325.0,307.0,,,,1685,,,
11-06-2020,11-06-2020,Tamil Nadu,36841,17182,19333.0,326.0,,,,1927,,,
12-06-2020,12-06-2020,Tamil Nadu,38716,17662,20705.0,349.0,,,,1875,,,
13-06-2020,13-06-2020,Tamil Nadu,40698,18284,22047.0,367.0,,,,1982,,,
14-06-2020,14-06-2020,Tamil Nadu,42687,18881,23409.0,397.0,,,,1989,,,
15-06-2020,15-06-2020,Tamil Nadu,44661,19679,24547.0,435.0,,,,1974,,,
16-06-2020,16-06-2020,Tamil Nadu,46504,20681,25344.0,479.0,,,,1843,,,
17-06-2020,17-06-2020,Tamil Nadu,48019,20709,26782.0,528.0,,,,1515,,,
18-06-2020,18-06-2020,Tamil Nadu,50193,21993,27624.0,576.0,,,,2174,,,
19-06-2020,19-06-2020,Tamil Nadu,52334,23068,28641.0,625.0,,,,2141,,,
20-06-2020,20-06-2020,Tamil Nadu,54449,23512,30271.0,666.0,,,,2115,,,
21-06-2020,21-06-2020,Tamil Nadu,56845,24825,31316.0,704.0,,,,2396,,,
22-06-2020,22-06-2020,Tamil Nadu,59377,25866,32754.0,757.0,,,,2532,,,
23-06-2020,23-06-2020,Tamil Nadu,62087,27181,34112.0,794.0,,,,2710,,,
24-06-2020,24-06-2020,Tamil Nadu,64603,28431,35339.0,833.0,,,,2516,,,
25-06-2020,25-06-2020,Tamil Nadu,67468,28839,37763.0,866.0,,,,2865,,,
26-06-2020,26-06-2020,Tamil Nadu,70977,30067,39999.0,911.0,,,,3509,,,
27-06-2020,27-06-2020,Tamil Nadu,74622,32308,41357.0,957.0,,,,3645,,,
28-06-2020,28-06-2020,Tamil Nadu,78335,33216,44094.0,1025.0,,,,3713,,,
29-06-2020,29-06-2020,Tamil Nadu,82275,35659,45537.0,1079.0,,,,3940,,,
30-06-2020,30-06-2020,Tamil Nadu,86224,37334,47749.0,1141.0,,,,3949,,,
01-07-2020,01-07-2020,Tamil Nadu,90167,38892,50074.0,1201.0,,,,3943,,,
02-07-2020,02-07-2020,Tamil Nadu,94049,39859,52926.0,1264.0,,,,3882,,,
03-07-2020,03-07-2020,Tamil Nadu,98392,41050,56021.0,1321.0,,,,4343,,,
04-07-2020,04-07-2020,Tamil Nadu,102721,42958,58378.0,1385.0,,,,4329,,,
05-07-2020,05-07-2020,Tamil Nadu,107001,44959,60592.0,1450.0,,,,4280,,,
06-07-2020,06-07-2020,Tamil Nadu,111151,46863,62778.0,1510.0,,,,4150,,,
07-07-2020,07-07-2020,Tamil Nadu,114978,46836,66571.0,1571.0,,,,3827,,,
08-07-2020,08-07-2020,Tamil Nadu,118594,45842,71116.0,1636.0,,,,3616,,,
09-07-2020,09-07-2020,Tamil Nadu,122350,46483,74167.0,1700.0,,,,3756,,,
10-07-2020,10-07-2020,Tamil Nadu,126581,46655,78161.0,1765.0,,,,4231,,,
11-07-2020,11-07-2020,Tamil Nadu,130261,46108,82324.0,1829.0,,,,3680,,,
12-07-2020,12-07-2020,Tamil Nadu,134226,46413,85915.0,1898.0,,,,3965,,,
13-07-2020,13-07-2020,Tamil Nadu,138470,46972,89532.0,1966.0,,,,4244,,,
14-07-2020,14-07-2020,Tamil Nadu,142798,48199,92567.0,2032.0,,,,4328,,,
15-07-2020,15-07-2020,Tamil Nadu,147324,47915,97310.0,2099.0,,,,4526,,,
16-07-2020,16-07-2020,Tamil Nadu,151820,47343,102310.0,2167.0,,,,4496,,,
17-07-2020,17-07-2020,Tamil Nadu,156369,46717,107416.0,2236.0,,,,4549,,,
18-07-2020,18-07-2020,Tamil Nadu,160907,47785,110807.0,2315.0,,,,4538,,,
19-07-2020,19-07-2020,Tamil Nadu,165714,49455,113856.0,2403.0,,,,4807,,,
20-07-2020,20-07-2020,Tamil Nadu,170693,50297,117915.0,2481.0,,,,4979,,,
21-07-2020,21-07-2020,Tamil Nadu,175678,51351,121776.0,2551.0,,,,4985,,,
22-07-2020,22-07-2020,Tamil Nadu,180643,51347,126670.0,2626.0,,,,4965,,,
23-07-2020,23-07-2020,Tamil Nadu,186492,51765,131583.0,3144.0,,,,5849,,,
24-07-2020,24-07-2020,Tamil Nadu,192964,52939,136793.0,3232.0,,,,6472,,,
25-07-2020,25-07-2020,Tamil Nadu,199749,53132,143297.0,3320.0,,,,6785,,,
26-07-2020,26-07-2020,Tamil Nadu,206737,52273,151055.0,3409.0,,,,6988,,,
27-07-2020,27-07-2020,Tamil Nadu,213723,53703,156526.0,3494.0,,,,6986,,,
28-07-2020,28-07-2020,Tamil Nadu,220716,54896,162249.0,3571.0,,,,6993,,,
29-07-2020,29-07-2020,Tamil Nadu,227688,57073,166956.0,3659.0,,,,6972,,,
30-07-2020,30-07-2020,Tamil Nadu,,,,,227745.0,228068.20523161942,227422.44324096083,,,,
31-07-2020,31-07-2020,Tamil Nadu,,,,,234895.0,235662.31587267405,234127.298850818,,7150.0,7594.1106410546345,6704.855609857186
01-08-2020,01-08-2020,Tamil Nadu,,,,,242047.0,243343.45034848602,240750.60710266372,,7152.0,7681.134475811967,6623.308251845709
02-08-2020,02-08-2020,Tamil Nadu,,,,,249278.0,251219.75379802933,247336.27626291144,,7231.0,7876.303449543309,6585.669160247722
03-08-2020,03-08-2020,Tamil Nadu,,,,,256531.0,259216.62763678055,253844.49039544998,,7253.0,7996.873838751228,6508.214132538531
04-08-2020,04-08-2020,Tamil Nadu,,,,,263864.0,267411.48456690984,260317.3415607158,,7333.0,8194.856930129288,6472.851165265834
05-08-2020,05-08-2020,Tamil Nadu,,,,,271227.0,275711.7619992932,266742.7433105136,,7363.0,8300.27743238333,6425.401749797806
06-08-2020,06-08-2020,Tamil Nadu,,,,,278655.0,284168.6781614195,273141.8505564676,,7428.0,8456.916162126348,6399.107245953986
07-08-2020,07-08-2020,Tamil Nadu,,,,,286123.0,292736.5428767915,279509.60190747544,,7468.0,8567.86471537198,6367.7513510078425
08-08-2020,08-08-2020,Tamil Nadu,,,,,293650.0,301442.55000790546,285857.4565662473,,7527.0,8706.007131113962,6347.85465877183
09-08-2020,09-08-2020,Tamil Nadu,,,,,301223.0,310258.80500264885,292186.3193528864,,7573.0,8816.254994743387,6328.8627866391325
10-08-2020,10-08-2020,Tamil Nadu,,,,,308849.0,319196.1275996621,298500.993626274,,7626.0,8937.322597013263,6314.674273387587
11-08-2020,11-08-2020,Tamil Nadu,,,,,316524.0,328243.0061916646,304804.9420506499,,7675.0,9046.878592002497,6303.948424375907
12-08-2020,12-08-2020,Tamil Nadu,,,,,324251.0,337401.3148545672,311099.7920259284,,7727.0,9158.308662902564,6294.849975278485
13-08-2020,13-08-2020,Tamil Nadu,,,,,332028.0,346666.59498908545,317389.7135422359,,7777.0,9265.280134518282,6289.921516307513
14-08-2020,14-08-2020,Tamil Nadu,,,,,339856.0,356036.5891806284,323674.97699536534,,7828.0,9369.994191542966,6285.263453129446
15-08-2020,15-08-2020,Tamil Nadu,,,,,347735.0,365510.53393529926,329959.4624887102,,7879.0,9473.94475467084,6284.485493344837
16-08-2020,16-08-2020,Tamil Nadu,,,,,355664.0,375084.98069663596,336243.16253745166,,7929.0,9574.446761336701,6283.700048741477
17-08-2020,17-08-2020,Tamil Nadu,,,,,363645.0,384760.18441359553,342529.2283875456,,7981.0,9675.203716959571,6286.065850093961
18-08-2020,18-08-2020,Tamil Nadu,,,,,371675.0,394532.862412799,348817.79823761334,,8030.0,9772.677999203443,6288.5698500677245
19-08-2020,19-08-2020,Tamil Nadu,,,,,379757.0,404403.34432876075,355111.2596118563,,8082.0,9870.481915961776,6293.461374242965
20-08-2020,20-08-2020,Tamil Nadu,,,,,387890.0,414369.0117253496,361410.0052386619,,8133.0,9965.667396588833,6298.745626805583
21-08-2020,21-08-2020,Tamil Nadu,,,,,396073.0,424429.8736692411,367715.7766270231,,8183.0,10060.861943891505,6305.7713883612305
22-08-2020,22-08-2020,Tamil Nadu,,,,,404307.0,434584.0059154219,374029.17091863207,,8234.0,10154.132246180787,6313.394291608944
23-08-2020,23-08-2020,Tamil Nadu,,,,,412591.0,444831.09857694036,380351.45847269276,,8284.0,10247.092661518487,6322.287554060691
24-08-2020,24-08-2020,Tamil Nadu,,,,,420927.0,455169.7814628012,386683.3508053398,,8336.0,10338.68288586085,6331.892332647054
25-08-2020,25-08-2020,Tamil Nadu,,,,,429313.0,465599.5224816384,393025.8025954143,,8386.0,10429.741018837201,6342.451790074469
26-08-2020,26-08-2020,Tamil Nadu,,,,,437749.0,476119.33171832876,399379.55769492977,,8436.0,10519.809236690344,6353.755099515489
27-08-2020,27-08-2020,Tamil Nadu,,,,,446237.0,486728.57071020914,405745.373188263,,8488.0,10609.238991880382,6365.815493333212
12-03-2020,12-03-2020,Telangana,1,1,0.0,0.0,,,,,,,
13-03-2020,13-03-2020,Telangana,1,1,0.0,0.0,,,,0,,,
14-03-2020,14-03-2020,Telangana,1,1,0.0,0.0,,,,0,,,
15-03-2020,15-03-2020,Telangana,3,2,1.0,0.0,,,,2,,,
16-03-2020,16-03-2020,Telangana,3,2,1.0,0.0,,,,0,,,
